ID,Gender,Married,Age,Graduated,Profession,Work_Experience,Family_Size,Spending_Score
466637,Male,Yes,48,Yes,Artist,1,5,High
462553,Male,No,27,No,Artist,1,1,Low
459287,Male,No,35,Yes,Lawyer,1,1,Low
464074,Female,Yes,39,Yes,Doctor,0,3,Average
463734,Male,Yes,38,No,Executive,0,3,Average
466575,Female,Yes,57,Yes,Artist,7,3,Average
459193,Male,No,38,Yes,Artist,1,1,Low
462143,Male,Yes,80,No,Artist,1,2,Low
467700,Male,Yes,57,Yes,Entertainment,,2,Average
467140,Male,Yes,61,Yes,Entertainment,9,2,Average
463356,Male,No,29,Yes,Healthcare,5,4,Low
466797,Female,No,23,No,Healthcare,1,4,Low
459234,Female,Yes,83,No,Lawyer,1,1,Low
460442,Male,Yes,37,Yes,Entertainment,0,3,Average
463901,Male,Yes,35,No,Artist,0,6,Low
465494,Male,Yes,41,Yes,Doctor,9,2,Average
461552,Female,Yes,38,Yes,Artist,,2,Average
459239,Male,Yes,81,No,Entertainment,1,1,Low
466379,Female,Yes,58,Yes,Homemaker,2,1,Low
464759,Female,No,38,No,Engineer,8,1,Low
461994,Male,Yes,18,No,Doctor,10,2,Low
461802,Male,No,37,Yes,Artist,1,4,Low
462527,Male,Yes,43,No,Artist,4,2,Average
461800,Female,No,36,Yes,Doctor,4,1,Low
460933,Female,Yes,76,Yes,Lawyer,0,2,High
460189,Male,No,33,No,Entertainment,14,1,Low
459031,Male,Yes,43,No,Executive,1,5,High
464673,Male,Yes,47,No,Executive,1,7,High
459101,Male,Yes,81,No,Lawyer,8,2,Low
460136,Male,No,27,Yes,Artist,10,3,Low
460973,Male,No,29,No,Entertainment,1,5,Low
460187,Female,No,38,Yes,Doctor,4,3,Low
460679,Female,No,19,,Healthcare,9,4,Low
459700,Male,Yes,37,Yes,Executive,0,5,Average
464787,Male,No,47,No,Entertainment,1,1,Low
467201,Female,No,33,Yes,Engineer,,5,Low
462614,Male,Yes,51,No,Entertainment,1,5,Average
460813,Female,Yes,86,No,Lawyer,1,2,High
462698,Female,Yes,56,Yes,Entertainment,1,2,Average
463344,Male,Yes,59,Yes,Artist,3,2,Average
463633,Male,Yes,33,Yes,Doctor,0,2,Average
466278,Female,No,31,No,,0,2,Low
464964,Female,Yes,71,No,Artist,,2,High
462317,Female,No,32,No,Entertainment,3,6,Low
467353,Male,Yes,26,No,Artist,3,2,Low
464169,Male,,89,No,Lawyer,1,2,High
464553,Male,Yes,70,Yes,Artist,1,2,Low
463518,Male,Yes,30,No,Executive,5,4,High
459711,Male,Yes,37,No,Executive,9,6,High
460788,Female,No,30,Yes,Doctor,0,9,Low
459392,Female,No,23,No,Doctor,0,3,Low
467887,Female,No,42,Yes,Artist,0,2,Low
467743,Male,Yes,48,No,Executive,1,4,High
460368,Male,No,28,Yes,Healthcare,0,7,Low
463126,Female,Yes,65,Yes,Artist,3,2,Average
467046,Female,No,28,No,Doctor,0,5,Low
463099,Male,Yes,85,Yes,Lawyer,,1,Low
462439,Male,No,18,No,Healthcare,1,4,Low
464182,Male,Yes,35,Yes,Artist,4,2,Average
464810,Female,No,27,No,Engineer,1,1,Low
464234,Male,Yes,68,Yes,Entertainment,0,3,Low
464683,Male,Yes,52,No,Engineer,0,6,Average
463349,Male,No,20,No,Healthcare,5,5,Low
465866,Male,Yes,35,Yes,Artist,7,3,Low
465261,Female,No,21,Yes,Healthcare,0,4,Low
459780,Female,No,42,No,Entertainment,1,3,Low
462031,Female,Yes,50,Yes,Artist,0,2,Average
464933,Male,No,25,No,,0,1,Low
463941,Female,No,32,No,Artist,1,6,Low
466842,Male,No,19,No,Healthcare,8,5,Low
459014,Male,No,22,No,Healthcare,0,4,Low
462420,Male,No,27,Yes,Healthcare,1,3,Low
465250,Male,No,22,No,Healthcare,0,4,Low
466513,Female,Yes,55,Yes,Artist,1,3,Average
461791,Female,No,22,No,Lawyer,8,1,Low
467160,Male,Yes,40,No,,0,2,Average
464586,Female,No,46,Yes,Artist,1,1,Low
461391,Male,Yes,65,Yes,Entertainment,3,3,Low
466658,Female,No,18,No,Healthcare,0,4,Low
459728,Female,Yes,53,Yes,Artist,2,4,Average
464618,Male,,35,Yes,Artist,5,1,Low
462219,Male,Yes,59,No,Executive,0,5,Low
467553,Female,No,32,Yes,Healthcare,8,3,Low
459655,Male,Yes,39,Yes,Artist,1,3,Average
462182,Male,Yes,88,No,Artist,7,1,Low
459119,Male,Yes,61,Yes,Executive,9,3,High
460721,Male,No,21,No,Healthcare,1,4,Low
459517,Male,No,31,Yes,Healthcare,1,4,Low
461441,Male,Yes,58,Yes,Artist,1,4,Average
465390,Female,No,27,Yes,Marketing,3,3,Low
466160,Female,Yes,51,Yes,Engineer,1,2,Average
463842,Female,Yes,48,Yes,Engineer,0,4,High
465902,Male,No,25,Yes,Executive,3,3,Low
467034,Male,Yes,89,No,Executive,0,2,High
466247,Female,,51,Yes,Artist,0,4,Low
465747,Female,No,40,Yes,Artist,6,1,Low
464203,Male,No,56,Yes,Artist,2,1,Low
462373,Male,Yes,36,Yes,Entertainment,9,3,High
465364,Female,No,38,Yes,Doctor,5,5,Low
464280,Male,Yes,47,Yes,Entertainment,1,4,Low
460993,Male,Yes,61,Yes,Artist,1,4,Average
464227,Male,Yes,89,Yes,Lawyer,0,2,High
461141,Male,Yes,55,No,Homemaker,2,1,Low
465297,Male,Yes,88,No,,,3,High
467282,Female,Yes,43,Yes,Artist,4,2,Average
459790,Male,No,28,No,Doctor,10,3,Low
464670,Male,Yes,42,No,Entertainment,0,4,Average
462093,Male,No,33,Yes,Artist,1,,Low
459398,Female,Yes,60,No,Lawyer,,2,High
461136,Male,No,59,Yes,Artist,1,1,Low
461379,Male,No,31,Yes,Healthcare,0,,Low
461956,Female,No,31,Yes,Artist,2,,Low
460283,Male,Yes,43,Yes,Doctor,14,2,Low
460337,Female,No,42,Yes,Marketing,10,3,Low
463275,Male,Yes,29,No,Entertainment,7,2,Average
461234,Female,No,53,Yes,Artist,3,,Low
466861,Female,No,21,No,Healthcare,8,7,Low
463177,Male,No,41,Yes,Entertainment,7,2,Low
461874,Male,Yes,48,Yes,Doctor,0,3,Average
462506,Male,No,31,No,Healthcare,1,4,Low
466868,Male,No,26,Yes,Doctor,4,3,Low
461253,Female,No,18,No,Healthcare,0,5,Low
460466,Female,No,19,No,Healthcare,8,,Low
461830,Male,Yes,42,Yes,Executive,1,3,High
464748,Female,Yes,52,No,Engineer,9,5,Average
461904,Female,Yes,50,Yes,Artist,4,2,Average
466737,Male,No,33,No,Entertainment,1,,Low
459153,Female,Yes,75,Yes,,0,2,High
467562,Male,Yes,71,Yes,Executive,0,3,High
465168,Female,Yes,59,No,Entertainment,8,2,Average
459162,Female,Yes,85,Yes,Lawyer,0,2,High
462831,Male,Yes,29,No,Executive,1,3,High
465576,Male,Yes,43,No,Executive,4,5,Average
464474,Female,No,52,Yes,Artist,1,1,Low
460566,Male,Yes,36,Yes,Homemaker,,2,Average
465169,Female,No,59,Yes,Doctor,0,4,Low
460235,Female,No,23,No,Healthcare,1,3,Low
462580,Female,No,39,Yes,Artist,0,1,Low
467313,Male,Yes,39,Yes,Entertainment,1,2,Average
460400,Female,Yes,46,Yes,Entertainment,5,2,Low
463406,Male,No,33,No,Marketing,0,4,Low
459135,Male,Yes,53,Yes,Executive,0,4,High
465862,Female,,50,Yes,Artist,8,1,Average
462972,Female,Yes,62,Yes,Artist,1,1,Low
466284,Male,Yes,46,Yes,Artist,1,5,Average
464410,Male,Yes,40,Yes,Artist,0,2,Average
466005,Male,No,62,Yes,Entertainment,1,4,Low
460821,Female,No,31,Yes,Healthcare,,2,Low
459206,Female,No,25,No,Artist,1,3,Low
467571,Male,No,23,No,Marketing,0,,Low
461156,Male,No,22,No,Marketing,3,6,Low
465515,Female,Yes,47,Yes,Artist,1,6,High
460883,Male,Yes,68,Yes,Artist,0,2,High
465380,Male,No,25,No,Entertainment,5,2,Low
467435,Female,No,30,No,Artist,0,,Low
461218,Male,Yes,27,No,Executive,0,6,Low
467186,Male,Yes,38,Yes,Entertainment,2,3,Average
459827,Female,No,33,No,,,1,Low
461859,Female,Yes,46,No,Artist,5,5,Low
467821,Female,Yes,37,Yes,Artist,1,2,Low
462525,Female,Yes,41,Yes,Artist,0,2,Average
462787,Female,No,29,No,Artist,1,1,Low
459055,Female,No,19,No,Entertainment,1,5,Low
462605,Male,Yes,82,No,Executive,1,2,High
461252,Female,Yes,48,Yes,Doctor,1,1,Low
464340,Male,Yes,67,Yes,Artist,1,2,High
461872,Female,Yes,77,Yes,Lawyer,0,2,High
459746,Male,,56,Yes,Artist,1,2,Average
466274,Male,Yes,69,Yes,Executive,0,,Low
467499,Male,Yes,40,Yes,Artist,,3,Low
467423,Male,Yes,61,Yes,Artist,0,1,Low
463865,Male,Yes,46,Yes,Artist,0,5,Average
467504,Female,,31,No,Doctor,1,4,Low
458984,Male,Yes,39,Yes,Artist,0,3,Average
459142,Female,Yes,89,Yes,Artist,0,3,High
462993,Male,Yes,30,No,Artist,,3,Average
467947,Female,,59,Yes,Artist,1,4,Average
466389,Female,Yes,47,Yes,Engineer,0,2,Average
460632,Female,No,22,No,Healthcare,0,3,Low
465626,Female,No,42,Yes,Artist,7,3,Low
461768,Male,Yes,69,Yes,Artist,0,2,High
462242,Female,No,30,Yes,Entertainment,0,5,Low
466949,Male,Yes,39,No,Executive,12,7,High
465479,Male,No,27,No,Artist,1,1,Low
464845,Male,Yes,30,No,Engineer,1,3,Average
465066,Male,Yes,47,Yes,Executive,7,4,High
466817,Female,Yes,81,No,Lawyer,0,2,High
466436,Male,Yes,42,No,Doctor,0,3,Average
467974,Female,No,43,Yes,Artist,1,1,Low
460341,Female,No,31,No,Entertainment,11,5,Low
467463,Female,Yes,39,Yes,Artist,8,3,Average
466235,Female,Yes,57,Yes,Artist,0,4,Average
459371,Male,Yes,35,Yes,,,2,Low
460233,Male,No,43,Yes,Doctor,0,,Low
466094,Female,No,31,No,Healthcare,0,3,Low
461451,Female,No,28,Yes,Engineer,1,6,Low
460473,Male,Yes,58,Yes,Artist,0,2,Average
461786,Male,Yes,71,Yes,Lawyer,0,2,High
466745,Female,Yes,36,Yes,Homemaker,0,2,Average
460124,Female,No,43,Yes,Artist,1,3,Low
459910,Male,Yes,69,Yes,Artist,1,2,Low
464082,Male,Yes,77,Yes,Lawyer,0,1,Low
461487,Male,Yes,50,Yes,Artist,1,4,Average
465188,Female,Yes,50,Yes,Artist,1,4,Average
467255,Female,No,40,Yes,Healthcare,6,2,Low
466993,Female,Yes,43,Yes,Engineer,9,2,Average
467151,Male,No,37,No,Entertainment,,1,Low
467480,Male,Yes,35,Yes,Artist,,,Average
464403,Female,Yes,65,Yes,Lawyer,0,3,High
461518,Female,Yes,46,Yes,Artist,0,4,Average
464848,Male,Yes,35,No,Entertainment,1,4,Average
460715,Female,Yes,86,No,Lawyer,0,2,High
466963,Male,No,63,No,Entertainment,7,1,Low
466508,Female,Yes,40,Yes,Artist,9,5,Average
460125,Female,Yes,55,Yes,Artist,10,1,Low
462325,Male,No,37,Yes,Healthcare,1,4,Low
461537,Male,No,31,Yes,Artist,0,1,Low
461679,Male,No,28,Yes,Healthcare,4,4,Low
463559,Female,Yes,48,Yes,Engineer,1,3,High
464330,Male,No,38,Yes,Artist,,2,Low
467018,Male,Yes,57,Yes,Artist,1,5,Average
463160,Female,No,48,No,Entertainment,,1,Low
467736,Female,Yes,79,Yes,Lawyer,4,,High
466104,Male,Yes,81,Yes,Lawyer,1,1,Low
467825,Female,No,21,No,Marketing,1,8,Low
466599,Female,No,33,Yes,Healthcare,1,2,Low
466724,Male,No,38,Yes,Artist,0,2,Low
463062,Female,Yes,37,Yes,Artist,,3,Average
467881,Female,No,33,Yes,Artist,10,1,Low
462578,Male,Yes,38,Yes,Artist,8,2,Average
459177,Female,Yes,39,Yes,Artist,1,4,Average
459232,Female,Yes,59,Yes,Artist,0,2,High
459302,Female,Yes,57,Yes,Artist,,4,Average
467019,Male,Yes,80,Yes,Lawyer,1,1,Low
462122,Male,Yes,42,No,Entertainment,6,3,Low
459776,Male,Yes,75,Yes,Lawyer,2,1,Low
466074,Female,No,29,No,Engineer,9,2,Low
461528,Female,No,33,Yes,Engineer,1,2,Low
464375,Female,Yes,63,Yes,Artist,1,2,Low
460138,Male,No,33,Yes,Entertainment,9,6,Low
460232,Male,No,22,No,Healthcare,8,4,Low
464444,Male,Yes,36,Yes,Artist,8,2,Average
467783,Female,Yes,53,Yes,Artist,0,3,Average
460497,Male,Yes,35,Yes,Entertainment,6,5,Low
465124,Female,Yes,29,Yes,Healthcare,6,2,Average
464602,Female,Yes,31,Yes,Healthcare,0,1,Low
465581,Male,Yes,38,Yes,Artist,0,4,Low
462750,Male,No,22,No,Healthcare,9,8,Low
461258,Female,Yes,57,Yes,Artist,1,3,Average
464958,Female,Yes,42,No,Engineer,1,6,Average
462537,Male,No,78,Yes,Entertainment,,1,Low
462268,Female,Yes,77,Yes,Lawyer,6,2,High
460920,Male,Yes,79,Yes,Lawyer,1,2,High
463816,Male,Yes,53,Yes,Healthcare,3,4,High
461712,Female,Yes,42,Yes,Artist,1,2,Low
461846,Female,No,72,Yes,Artist,1,2,Low
464315,Male,Yes,71,No,Executive,1,2,Average
467607,Female,No,25,No,Engineer,9,1,Low
459259,Male,Yes,74,Yes,Lawyer,,2,High
465224,Male,Yes,61,Yes,Executive,0,3,Low
463181,Male,Yes,48,Yes,Doctor,5,3,Average
467932,Female,No,28,No,Healthcare,0,4,Low
466876,Female,Yes,43,Yes,Entertainment,0,2,Average
463401,Female,No,18,No,Healthcare,,3,Low
464071,Male,Yes,82,Yes,Lawyer,0,2,High
464202,Male,Yes,40,Yes,Artist,14,1,Low
467163,Male,No,32,No,Healthcare,9,3,Low
463453,Male,No,27,Yes,Healthcare,,4,Low
466795,Male,,55,Yes,Entertainment,,5,Average
461932,Female,No,21,No,Healthcare,3,2,Low
467280,Female,No,28,No,Entertainment,10,2,Low
463658,Male,Yes,43,Yes,Artist,3,3,Average
460579,Female,Yes,38,No,Engineer,0,5,Average
462310,Male,Yes,63,Yes,Artist,5,4,Average
460321,Male,Yes,25,Yes,Artist,3,2,Average
464537,Male,Yes,41,Yes,Artist,8,3,Average
463335,Male,No,27,Yes,Doctor,,1,Low
467346,Male,Yes,37,Yes,Artist,1,3,Average
466126,Female,Yes,57,No,Engineer,0,1,Low
464058,Male,Yes,86,Yes,Healthcare,0,1,Low
462232,Male,Yes,56,No,Executive,1,8,High
463034,Female,No,27,Yes,Homemaker,9,1,Low
459543,Male,Yes,70,No,Executive,1,2,High
459635,Female,No,22,No,Healthcare,8,4,Low
464097,Male,Yes,35,Yes,Doctor,5,2,High
466930,Male,No,31,No,Healthcare,2,2,Low
463866,Male,Yes,40,Yes,Artist,1,4,Average
465387,Female,Yes,43,Yes,Artist,0,2,Low
463246,Female,Yes,38,No,Engineer,9,2,Low
459719,Male,Yes,84,Yes,Lawyer,,,Low
462241,Female,No,28,No,Entertainment,1,4,Low
462198,Female,No,39,No,Engineer,2,,Low
463283,Female,No,48,Yes,Artist,1,1,Low
466983,Female,Yes,41,Yes,Artist,8,2,Average
462812,Female,No,29,No,Healthcare,0,3,Low
462496,Male,Yes,45,No,Artist,1,3,Average
461782,Female,Yes,45,Yes,Artist,,5,High
460405,Female,No,41,Yes,Entertainment,5,2,Low
460757,Female,Yes,28,No,Homemaker,9,3,High
467396,Male,No,20,,Healthcare,0,3,Low
466546,Female,Yes,69,Yes,Lawyer,1,2,High
459138,Male,Yes,53,Yes,Artist,1,3,Average
464830,Male,,47,,Executive,1,5,Average
459194,Female,Yes,81,Yes,Lawyer,1,2,High
465043,Male,Yes,48,Yes,Doctor,9,5,Average
461435,Female,Yes,45,Yes,Artist,8,2,Average
462512,Female,Yes,28,No,Entertainment,,2,Average
467677,Male,Yes,57,No,Entertainment,0,3,High
464216,Male,Yes,51,Yes,Artist,,3,High
463279,Male,No,27,No,Entertainment,0,3,Low
460395,Female,No,27,Yes,Entertainment,8,3,Low
462308,Male,Yes,30,Yes,Healthcare,1,2,High
461309,Female,No,21,No,Healthcare,1,4,Low
459310,Male,No,38,Yes,Entertainment,1,2,Low
459786,Male,Yes,57,No,Marketing,1,3,High
467215,Female,Yes,78,Yes,Lawyer,1,2,High
460613,Female,Yes,46,Yes,Homemaker,8,3,Average
461682,Male,Yes,75,No,Executive,1,2,High
466979,Female,Yes,39,Yes,Homemaker,,1,Low
467077,Male,,61,Yes,Artist,1,5,Average
465605,Female,Yes,52,Yes,Engineer,4,1,Low
463896,Female,No,25,No,Homemaker,0,3,Low
463481,Female,Yes,37,Yes,Artist,,3,Average
463323,Male,Yes,31,Yes,Healthcare,2,2,Low
464033,Female,No,18,No,Healthcare,1,4,Low
467637,Male,No,36,Yes,Engineer,,2,Low
465456,Female,Yes,59,Yes,Artist,3,5,High
467831,Male,Yes,39,Yes,Artist,0,2,Average
466041,Female,Yes,52,,Engineer,1,1,Low
464285,Female,No,25,Yes,Artist,9,1,Low
465697,Female,Yes,47,No,Artist,7,1,Low
465199,Male,Yes,32,Yes,Entertainment,1,2,Low
466057,Female,Yes,38,No,Doctor,1,2,Average
467327,Male,Yes,52,Yes,Artist,3,4,Average
460495,Male,No,21,No,Healthcare,0,6,Low
466180,Male,Yes,70,No,Lawyer,0,1,Low
467954,Male,No,31,No,Healthcare,8,4,Low
467915,Female,No,23,No,Doctor,0,4,Low
464786,Male,No,33,No,Marketing,1,3,Low
462811,Male,Yes,37,Yes,Marketing,,2,High
459220,Female,Yes,77,Yes,Lawyer,1,2,High
461196,Female,Yes,42,Yes,Engineer,8,2,Low
465069,Male,Yes,73,Yes,Healthcare,1,3,Average
464959,Female,Yes,40,Yes,Engineer,1,6,Average
460537,Female,No,33,Yes,Artist,0,3,Low
461019,Male,No,18,No,Healthcare,0,3,Low
467240,Female,,22,No,Doctor,6,3,High
460116,Female,Yes,43,Yes,,1,2,Low
466319,Female,,29,No,Healthcare,1,4,Low
465801,Male,,37,Yes,Doctor,8,6,Low
461686,Male,Yes,59,Yes,Artist,1,2,Low
459263,Female,No,32,No,Healthcare,8,4,Low
460487,Female,No,42,No,Homemaker,,1,Low
462947,Female,Yes,46,Yes,Artist,1,1,Low
463875,Male,Yes,53,Yes,Entertainment,1,3,Low
459704,Male,Yes,41,Yes,Artist,1,3,Average
467741,Male,No,21,No,Healthcare,1,3,Low
464978,Male,Yes,62,No,Executive,0,2,High
465402,Male,No,31,No,Healthcare,,,Low
465191,Female,No,58,Yes,Engineer,1,1,Low
459459,Male,Yes,36,Yes,Artist,4,1,Low
467458,Female,No,28,Yes,Entertainment,0,2,Low
459223,Female,Yes,47,Yes,Doctor,1,4,Average
465762,Female,No,36,No,Engineer,9,,Low
466882,Male,No,36,Yes,Artist,0,,Low
463170,Female,,33,Yes,Healthcare,0,5,Low
462296,Female,Yes,46,Yes,Artist,0,4,High
466625,Male,Yes,49,Yes,Artist,0,2,Average
462043,Male,No,33,No,Healthcare,0,5,Low
466777,Female,Yes,49,Yes,Homemaker,8,2,Average
459959,Male,Yes,25,Yes,Artist,9,4,Low
462470,Male,Yes,80,Yes,Executive,3,1,Low
460805,Male,No,36,Yes,Healthcare,8,4,Low
460026,Male,No,26,No,Engineer,7,1,Low
463244,Female,Yes,45,No,Doctor,1,1,Low
463902,Female,Yes,41,Yes,Entertainment,,4,Average
462032,Female,Yes,69,Yes,Artist,0,2,Low
467291,Male,Yes,53,Yes,Entertainment,1,4,Average
467847,Male,Yes,41,Yes,Artist,8,2,High
462243,Male,Yes,43,No,Executive,1,4,Low
466626,Female,Yes,51,Yes,Artist,1,2,Average
464372,Male,Yes,45,Yes,Artist,1,6,Average
465005,Male,Yes,50,Yes,Executive,4,3,High
466185,Male,Yes,57,Yes,Doctor,0,4,Average
462165,Male,Yes,70,Yes,Lawyer,3,2,High
464740,Female,Yes,59,No,Artist,1,3,Low
467391,Male,Yes,84,Yes,Lawyer,,1,Low
463753,Female,No,30,Yes,Healthcare,0,5,Low
460892,Male,Yes,43,Yes,Engineer,,4,Average
459852,Male,No,40,Yes,Artist,7,1,Low
460777,Male,Yes,74,No,Lawyer,0,1,Low
463202,Male,No,33,No,Marketing,0,3,Low
466973,Female,Yes,63,Yes,Marketing,2,1,Low
460739,Male,Yes,41,Yes,Executive,,5,High
459217,Female,Yes,60,No,Lawyer,1,3,Average
462148,Male,Yes,62,Yes,Artist,0,,Average
462265,Male,No,31,Yes,Doctor,3,4,Low
460455,Female,Yes,28,Yes,Homemaker,9,2,Average
462402,Female,Yes,37,No,Entertainment,1,2,Average
459386,Male,Yes,70,No,Lawyer,0,2,High
461526,Male,Yes,78,No,Entertainment,0,2,Low
466782,Male,No,19,No,,9,3,Low
461538,Female,No,38,Yes,Artist,8,8,Low
460736,Male,No,19,No,Entertainment,0,3,Low
459859,Female,Yes,28,No,Doctor,9,1,Low
466252,Female,Yes,73,No,Executive,0,3,Low
462240,Male,Yes,84,No,Lawyer,1,2,High
466920,Male,No,21,No,Healthcare,7,4,Low
466293,Male,Yes,79,No,Lawyer,0,2,High
466926,Male,No,20,No,Healthcare,0,,Low
464422,Male,No,59,No,Entertainment,,1,Low
461517,Male,Yes,42,Yes,Artist,0,3,Average
466763,Male,Yes,55,Yes,Homemaker,0,4,Low
460822,Male,Yes,41,Yes,Artist,0,2,Low
460957,Male,Yes,48,Yes,Entertainment,1,,Low
466715,Male,Yes,72,Yes,Executive,1,4,High
459843,Male,Yes,52,No,Artist,,6,Average
459653,Female,No,25,Yes,,8,1,Low
460045,Male,Yes,56,Yes,Artist,0,2,Low
464249,Male,Yes,80,No,Lawyer,,2,High
467723,Male,Yes,83,No,Executive,0,7,Low
459764,Male,Yes,48,Yes,Artist,1,2,Average
466664,Female,Yes,47,Yes,Doctor,1,2,Average
464867,Female,Yes,47,Yes,Doctor,1,2,Average
459742,Female,Yes,83,No,Lawyer,1,2,High
463768,Female,Yes,38,No,Engineer,1,1,Low
465636,Male,No,29,Yes,Healthcare,3,3,Low
467639,Male,Yes,50,Yes,Entertainment,0,4,Average
464760,Female,Yes,52,No,Engineer,6,4,Average
464986,Male,Yes,67,No,Lawyer,,2,High
462024,Male,No,33,Yes,Entertainment,1,8,Low
464730,Male,Yes,36,No,Executive,1,6,High
465823,Male,Yes,65,No,Entertainment,7,4,Average
465546,Female,No,25,No,Marketing,1,9,Low
460460,Male,Yes,27,No,Entertainment,4,4,Low
467202,Male,Yes,22,No,Doctor,1,4,Low
467184,Male,Yes,51,No,Engineer,0,3,Average
465327,Female,No,42,Yes,Entertainment,1,1,Low
459314,Male,Yes,46,Yes,Artist,,4,Average
466072,Female,No,23,No,Healthcare,1,3,Low
466086,Male,Yes,80,Yes,Lawyer,0,2,High
459343,Female,Yes,40,Yes,Entertainment,12,6,Low
459224,Female,Yes,48,Yes,Artist,0,2,Average
465473,Female,No,55,Yes,Artist,3,1,Low
466887,Male,Yes,36,Yes,Entertainment,1,3,Low
463682,Male,Yes,41,Yes,Artist,12,2,Average
460963,Female,No,32,Yes,Artist,0,3,Low
467033,Male,Yes,37,Yes,Entertainment,8,2,Average
463883,Male,No,30,No,Healthcare,0,2,Low
466716,Female,Yes,79,Yes,Lawyer,1,1,Low
464251,Male,Yes,65,Yes,Artist,0,4,Average
463843,Male,Yes,49,Yes,Executive,0,4,High
461476,Male,Yes,53,Yes,Artist,1,4,Average
467787,Male,No,20,No,Healthcare,8,5,Low
463130,Female,Yes,78,No,Lawyer,1,2,High
467722,Male,No,32,Yes,Doctor,6,5,Low
465241,Male,No,23,No,Healthcare,3,2,Low
460345,Female,Yes,40,Yes,Artist,1,2,Average
463512,Female,No,30,No,Engineer,0,3,Low
466255,Male,Yes,45,Yes,Entertainment,0,4,Low
463449,Male,Yes,25,No,Healthcare,1,2,Average
459276,Female,No,20,No,Healthcare,0,4,Low
460564,Female,Yes,28,,Homemaker,6,3,Average
463644,Female,No,27,Yes,Healthcare,1,3,Low
466253,Male,No,19,No,Healthcare,0,3,Low
463760,Female,No,27,No,Doctor,1,,Low
461717,Female,No,26,Yes,Healthcare,0,4,Low
462733,Male,Yes,55,No,Artist,0,2,Average
466146,Female,Yes,41,No,Engineer,8,3,Average
461866,Male,No,25,No,Healthcare,0,4,Low
459876,Female,Yes,67,Yes,Artist,1,2,Average
463434,Female,Yes,25,No,Engineer,,2,Average
461869,Male,Yes,87,Yes,Lawyer,0,1,Low
461228,Male,Yes,26,No,Doctor,9,6,Low
462962,Female,Yes,37,Yes,Artist,4,1,Low
465869,Male,No,42,Yes,Doctor,1,1,Low
464181,Female,No,31,Yes,Healthcare,6,4,Low
459740,Female,No,20,No,Healthcare,0,3,Low
463852,Male,Yes,51,Yes,Entertainment,,4,High
462774,Female,Yes,88,Yes,Lawyer,0,1,Low
464567,Male,No,33,Yes,Healthcare,8,4,Low
459271,Female,No,55,Yes,Artist,1,1,Low
460990,Male,No,22,No,Healthcare,1,3,Low
463802,Female,No,39,Yes,Engineer,1,3,Low
466672,Male,Yes,62,Yes,Artist,0,3,Low
462919,Female,Yes,37,No,Homemaker,13,3,Average
463153,Female,No,26,Yes,Homemaker,9,1,Low
460464,Male,No,27,Yes,Artist,9,2,Low
461375,Male,No,29,Yes,Healthcare,1,4,Low
467956,Female,No,31,Yes,Entertainment,1,1,Low
467024,Male,Yes,40,Yes,Entertainment,9,5,Average
461146,Male,Yes,56,Yes,Entertainment,0,2,Low
462388,Female,Yes,45,Yes,Artist,1,5,High
460355,Female,No,40,Yes,Entertainment,5,1,Low
461854,Male,No,30,Yes,Healthcare,9,3,Low
458985,Male,No,23,No,Healthcare,1,4,Low
466356,Male,Yes,46,Yes,Artist,0,2,Low
460078,Female,Yes,39,Yes,Healthcare,8,2,High
464969,Female,Yes,65,No,Lawyer,0,9,High
461769,Male,No,40,Yes,Artist,0,1,Low
465193,Male,Yes,36,No,Engineer,,,Average
463548,Female,No,18,No,Healthcare,3,4,Low
467116,Male,Yes,73,Yes,Executive,1,2,High
462140,Female,Yes,67,No,Engineer,,4,Average
461577,Female,Yes,50,Yes,Artist,1,3,Average
460740,Male,Yes,38,Yes,Artist,4,3,Average
466844,Male,No,18,No,Healthcare,0,5,Low
466085,Male,No,19,No,,9,4,Low
460150,Male,No,19,No,Healthcare,0,4,Low
467955,Female,Yes,39,Yes,Artist,9,,Low
463242,Female,No,26,No,Engineer,5,2,Low
466833,Male,Yes,58,Yes,Artist,7,2,Low
460371,Female,No,28,Yes,Artist,1,2,Low
465180,Female,Yes,53,Yes,Artist,1,2,Average
461279,Male,No,18,No,Doctor,4,2,Low
459109,Male,Yes,49,Yes,Entertainment,7,4,Average
467519,Male,No,19,No,Healthcare,0,3,Low
461398,Male,No,20,No,Doctor,0,4,Low
467188,Male,Yes,55,Yes,Artist,2,2,Low
459318,Female,No,32,Yes,Engineer,0,3,Low
461823,Male,No,27,No,Healthcare,10,4,Low
459732,Male,Yes,72,Yes,Executive,1,5,High
461317,Female,No,59,Yes,Artist,1,1,Low
461459,Female,Yes,35,Yes,Artist,0,3,Low
460429,Female,No,32,Yes,Engineer,9,1,Low
464577,Female,Yes,28,Yes,Healthcare,10,2,High
466552,Male,Yes,19,No,Entertainment,1,2,Low
461231,Male,Yes,52,Yes,Artist,2,1,High
463650,Male,No,29,No,Doctor,1,3,Low
462674,Female,Yes,51,Yes,Homemaker,12,4,Average
465275,Male,No,27,Yes,Healthcare,1,5,Low
465684,Female,No,47,Yes,Entertainment,0,1,Low
465492,Male,Yes,61,No,Entertainment,1,1,Low
464510,Female,Yes,75,No,Lawyer,0,2,High
463588,Male,No,19,No,Healthcare,1,1,Low
466341,Male,Yes,48,Yes,Artist,0,2,Average
